No of DDE-Post,No of DDEs,Session-ID,Student-ID,Total Time(mins)
2,1,"""E1C4D-Feb13-15-59-58"")","""E1C4D""",0.65
2,1,"""E1C4D-Feb13-16-00-57"")","""E1C4D""",0.6166666666666667
2,1,"""E1C4D-Feb13-16-02-04"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Feb13-16-03-26"")","""E1C4D""",0.6166666666666667
6,53,"""E18C9-Feb13-15-50-58"")","""E18C9""",13.833333333333334
2,1,"""E1C4D-Feb13-16-06-02"")","""E1C4D""",0.65
5,39,"""E18C9-Feb13-16-09-09"")","""E18C9""",10.766666666666667
4,31,"""E18C9-Feb13-16-20-05"")","""E18C9""",10.166666666666666
3,8,"""E1FCB-Apr04-10-20-03"")","""E1FCB""",14.516666666666667
3,14,"""E1FCB-Apr04-10-35-45"")","""E1FCB""",0.7166666666666667
3,23,"""E1FCB-Apr04-10-36-58"")","""E1FCB""",2.3833333333333333
3,30,"""E1FCB-Apr04-10-39-51"")","""E1FCB""",1.7
3,34,"""E1FCB-Apr04-10-41-51"")","""E1FCB""",1.8
6,37,"""E18C9-Feb13-16-30-49"")","""E18C9""",13.6
4,28,"""E18C9-Feb13-16-44-37"")","""E18C9""",8.233333333333333
3,3,"""E197D-Apr04-11-19-44"")","""E197D""",33.93333333333333
3,48,"""E1C4D-Feb13-18-42-36"")","""E1C4D""",3.1333333333333333
2,1,"""E1C4D-Feb13-18-45-57"")","""E1C4D""",0.6833333333333333
2,1,"""E1C4D-Feb13-19-11-23"")","""E1C4D""",0.65
2,1,"""E1C4D-Feb13-19-12-10"")","""E1C4D""",0.65
3,32,"""E2EE3-Apr04-12-59-05"")","""E2EE3""",22.833333333333332
3,22,"""E141F-Apr04-13-40-31"")","""E141F""",0.48333333333333334
3,17,"""E197D-Apr04-11-54-33"")","""E197D""",108.6
3,6,"""E197D-Apr04-13-43-24"")","""E197D""",0.25
3,5,"""E197D-Apr04-13-43-51"")","""E197D""",0.43333333333333335
3,4,"""E197D-Apr04-13-44-27"")","""E197D""",0.75
3,11,"""E197D-Apr04-13-45-52"")","""E197D""",4.383333333333334
3,8,"""E197D-Apr04-13-50-39"")","""E197D""",1.8166666666666667
3,7,"""E197D-Apr04-13-52-45"")","""E197D""",0.8
3,8,"""E197D-Apr04-13-54-10"")","""E197D""",4.816666666666666
3,7,"""E197D-Apr04-13-59-12"")","""E197D""",0.43333333333333335
3,8,"""E197D-Apr04-13-59-54"")","""E197D""",3.6
3,7,"""E197D-Apr04-14-03-43"")","""E197D""",2.4166666666666665
3,8,"""E197D-Apr04-14-06-20"")","""E197D""",3.1333333333333333
16,83,"""E141F-Apr04-13-41-08"")","""E141F""",28.616666666666667
3,24,"""E141F-Apr04-14-09-55"")","""E141F""",0.4166666666666667
3,9,"""E197D-Apr04-14-09-44"")","""E197D""",2.1
3,22,"""E160B-Apr04-14-06-07"")","""E160B""",9.183333333333334
3,6,"""E160B-Apr04-14-15-27"")","""E160B""",0.5166666666666667
3,7,"""E160B-Apr04-14-16-46"")","""E160B""",0.2833333333333333
5,35,"""E197D-Apr04-14-12-22"")","""E197D""",5.166666666666667
3,11,"""E160B-Apr04-14-17-10"")","""E160B""",0.55
3,9,"""E160B-Apr04-14-19-16"")","""E160B""",0.6
3,9,"""E160B-Apr04-14-20-05"")","""E160B""",0.3333333333333333
3,15,"""E160B-Apr04-14-20-33"")","""E160B""",0.4666666666666667
3,7,"""E160B-Apr04-14-21-14"")","""E160B""",0.26666666666666666
3,9,"""E160B-Apr04-14-21-44"")","""E160B""",2.3833333333333333
3,9,"""E160B-Apr04-14-24-26"")","""E160B""",0.95
4,32,"""E160B-Apr04-14-25-44"")","""E160B""",7.033333333333333
8,65,"""E141F-Apr04-14-10-30"")","""E141F""",22.716666666666665
3,40,"""E141F-Apr04-14-33-22"")","""E141F""",0.38333333333333336
5,37,"""E141F-Apr04-14-33-54"")","""E141F""",11.65
3,35,"""E160B-Apr04-14-32-53"")","""E160B""",51.766666666666666
4,22,"""E160B-Apr04-15-25-09"")","""E160B""",2.8
3,17,"""E160B-Apr04-15-28-04"")","""E160B""",2.8666666666666667
5,29,"""E160B-Apr04-15-33-17"")","""E160B""",7.116666666666666
2,1,"""E1C4D-Feb13-21-46-43"")","""E1C4D""",0.6666666666666666
3,7,"""E1F7D-Feb13-21-51-02"")","""E1F7D""",0.55
5,10,"""E1F7D-Feb13-21-59-40"")","""E1F7D""",1.4
3,8,"""E1F7D-Feb13-22-01-17"")","""E1F7D""",0.21666666666666667
3,10,"""E1971-Apr04-16-10-47"")","""E1971""",2.3333333333333335
3,10,"""E1971-Apr04-16-13-31"")","""E1971""",0.3
3,22,"""E1635-Apr04-16-15-56"")","""E1635""",0.7166666666666667
3,18,"""E1C1D-Apr04-16-16-30"")","""E1C1D""",6.45
4,20,"""E1971-Apr04-16-18-31"")","""E1971""",8.266666666666667
3,9,"""E1971-Apr04-16-27-05"")","""E1971""",1.3
3,36,"""E1635-Apr04-16-29-26"")","""E1635""",1.4
6,24,"""E1C1D-Apr04-16-23-17"")","""E1C1D""",7.866666666666667
3,34,"""E1635-Apr04-16-31-28"")","""E1635""",0.45
9,30,"""E1C1D-Apr04-16-31-25"")","""E1C1D""",8.55
4,31,"""E1971-Apr04-16-33-58"")","""E1971""",7.266666666666667
4,10,"""E1971-Apr04-16-41-39"")","""E1971""",2.1
3,21,"""E1635-Apr04-16-44-46"")","""E1635""",0.9
3,21,"""E1635-Apr04-16-45-58"")","""E1635""",0.6666666666666666
3,28,"""E1635-Apr04-16-46-56"")","""E1635""",0.4666666666666667
3,30,"""E1635-Apr04-16-47-59"")","""E1635""",1.1833333333333333
3,29,"""E1635-Apr04-16-49-30"")","""E1635""",1.05
3,6,"""E1635-Apr04-16-50-47"")","""E1635""",0.4666666666666667
3,6,"""E1635-Apr04-16-51-27"")","""E1635""",0.35
3,7,"""E1635-Apr04-16-52-13"")","""E1635""",0.5166666666666667
4,21,"""E1971-Apr04-16-54-34"")","""E1971""",6.933333333333334
5,22,"""E1C1D-Apr04-16-44-47"")","""E1C1D""",18.266666666666666
3,19,"""E1971-Apr04-17-01-50"")","""E1971""",4.55
3,38,"""E141F-Apr04-16-37-06"")","""E141F""",43.71666666666667
7,26,"""E1971-Apr04-17-12-09"")","""E1971""",13.883333333333333
3,4,"""E1971-Apr04-17-26-18"")","""E1971""",0.9166666666666666
3,29,"""E243F-Apr04-17-26-19"")","""E243F""",0.9333333333333333
4,27,"""E1971-Apr04-17-27-30"")","""E1971""",0.6333333333333333
3,22,"""E1971-Apr04-17-28-26"")","""E1971""",6.916666666666667
5,27,"""E243F-Apr04-17-27-26"")","""E243F""",10.833333333333334
4,43,"""E243F-Apr04-17-39-11"")","""E243F""",12.916666666666666
3,10,"""E1971-Apr04-17-55-02"")","""E1971""",3.6333333333333333
3,7,"""E1971-Apr04-17-58-56"")","""E1971""",1.0666666666666667
3,7,"""E1971-Apr04-18-00-16"")","""E1971""",1.6166666666666667
3,8,"""E1971-Apr04-18-02-13"")","""E1971""",1.1333333333333333
3,8,"""E1971-Apr04-18-03-49"")","""E1971""",2.216666666666667
3,8,"""E1971-Apr04-18-06-14"")","""E1971""",1.3666666666666667
3,9,"""E1971-Apr04-18-07-49"")","""E1971""",1.0
3,8,"""E1971-Apr04-18-09-03"")","""E1971""",1.3833333333333333
3,7,"""E1971-Apr04-18-10-41"")","""E1971""",1.2833333333333332
3,7,"""E1971-Apr04-18-12-14"")","""E1971""",1.4666666666666668
3,7,"""E1971-Apr04-18-13-58"")","""E1971""",0.75
3,11,"""E1971-Apr04-18-14-58"")","""E1971""",1.6333333333333333
3,8,"""E1971-Apr04-18-16-58"")","""E1971""",2.0166666666666666
3,7,"""E1971-Apr04-18-19-15"")","""E1971""",1.4833333333333334
11,71,"""E243F-Apr04-17-52-26"")","""E243F""",28.65
3,7,"""E1971-Apr04-18-21-01"")","""E1971""",0.75
3,7,"""E1971-Apr04-18-22-07"")","""E1971""",1.55
3,7,"""E1971-Apr04-18-23-58"")","""E1971""",0.6666666666666666
3,7,"""E1971-Apr04-18-24-51"")","""E1971""",1.7
3,8,"""E1971-Apr04-18-26-46"")","""E1971""",1.05
3,9,"""E1971-Apr04-18-28-08"")","""E1971""",1.2333333333333334
3,24,"""E1635-Apr04-18-30-37"")","""E1635""",0.7166666666666667
3,24,"""E1635-Apr04-18-31-31"")","""E1635""",0.35
3,24,"""E1635-Apr04-18-32-29"")","""E1635""",0.43333333333333335
3,15,"""E1635-Apr04-18-33-12"")","""E1635""",0.4166666666666667
3,32,"""E1635-Apr04-18-33-52"")","""E1635""",0.8166666666666667
3,20,"""E1635-Apr04-18-34-59"")","""E1635""",0.35
3,39,"""E1635-Apr04-18-35-39"")","""E1635""",0.7333333333333333
3,48,"""E1635-Apr04-18-36-39"")","""E1635""",0.7
3,23,"""E1971-Apr04-18-38-13"")","""E1971""",5.183333333333334
3,24,"""E1971-Apr04-18-43-58"")","""E1971""",3.5
3,13,"""E1971-Apr04-18-47-53"")","""E1971""",1.8666666666666667
3,27,"""E1971-Apr04-18-51-06"")","""E1971""",16.5
3,19,"""E1C1D-Apr04-19-07-55"")","""E1C1D""",5.716666666666667
4,31,"""E1971-Apr04-19-08-04"")","""E1971""",10.133333333333333
3,9,"""E1C1D-Apr04-19-14-09"")","""E1C1D""",10.75
3,5,"""E1C1D-Apr04-19-25-21"")","""E1C1D""",3.0166666666666666
4,44,"""E1971-Apr04-19-22-35"")","""E1971""",19.066666666666666
3,57,"""E18C9-Apr04-20-01-38"")","""E18C9""",1.05
3,17,"""E18C9-Apr04-20-02-56"")","""E18C9""",0.2833333333333333
3,46,"""E18C9-Apr04-20-03-26"")","""E18C9""",0.45
3,49,"""E18C9-Apr04-20-04-03"")","""E18C9""",0.38333333333333336
3,20,"""E18C9-Apr04-20-04-34"")","""E18C9""",1.05
3,20,"""E18C9-Apr04-20-06-03"")","""E18C9""",1.8333333333333335
3,21,"""E18C9-Apr04-20-08-12"")","""E18C9""",0.6666666666666666
3,24,"""E18C9-Apr04-20-09-03"")","""E18C9""",1.55
3,24,"""E18C9-Apr04-20-10-52"")","""E18C9""",15.433333333333334
6,45,"""E18C9-Apr04-20-27-17"")","""E18C9""",29.216666666666665
3,8,"""E1C1D-Apr04-21-01-18"")","""E1C1D""",3.25
5,44,"""E18C9-Apr04-20-57-02"")","""E18C9""",8.733333333333333
6,15,"""E18C9-Apr04-21-05-57"")","""E18C9""",8.0
3,5,"""E18C9-Apr04-21-14-06"")","""E18C9""",2.1
3,8,"""E1C1D-Apr04-21-04-42"")","""E1C1D""",13.383333333333333
3,7,"""E1C1D-Apr04-21-18-17"")","""E1C1D""",1.5333333333333332
3,8,"""E1C1D-Apr04-21-21-53"")","""E1C1D""",1.95
3,7,"""E18C9-Apr04-21-23-48"")","""E18C9""",0.6333333333333333
3,8,"""E1C1D-Apr04-21-24-03"")","""E1C1D""",2.3
3,7,"""E1C1D-Apr04-21-26-33"")","""E1C1D""",0.6666666666666666
3,7,"""E18C9-Apr04-21-24-47"")","""E18C9""",3.3166666666666664
3,7,"""E1C1D-Apr04-21-27-24"")","""E1C1D""",0.9666666666666667
3,7,"""E1C1D-Apr04-21-28-38"")","""E1C1D""",0.6
3,8,"""E18C9-Apr04-21-28-15"")","""E18C9""",1.6
3,7,"""E18C9-Apr04-21-30-12"")","""E18C9""",0.7333333333333333
3,8,"""E18C9-Apr04-21-31-05"")","""E18C9""",1.4
3,7,"""E18C9-Apr04-21-32-40"")","""E18C9""",0.5333333333333333
3,7,"""E18C9-Apr04-21-33-21"")","""E18C9""",0.9666666666666667
3,7,"""E18C9-Apr04-21-34-28"")","""E18C9""",0.55
3,8,"""E18C9-Apr04-21-35-10"")","""E18C9""",1.35
3,7,"""E18C9-Apr04-21-36-43"")","""E18C9""",0.6333333333333333
3,8,"""E1C1D-Apr04-21-29-25"")","""E1C1D""",8.433333333333334
3,7,"""E18C9-Apr04-21-37-41"")","""E18C9""",0.48333333333333334
3,7,"""E1C1D-Apr04-21-38-18"")","""E1C1D""",0.7333333333333333
3,7,"""E1C1D-Apr04-21-39-13"")","""E1C1D""",0.6666666666666666
3,10,"""E1C1D-Apr04-21-40-04"")","""E1C1D""",15.7
3,7,"""E1C1D-Apr04-21-56-03"")","""E1C1D""",1.5833333333333335
3,7,"""E1C1D-Apr04-21-57-50"")","""E1C1D""",4.65
3,6,"""E1C1D-Apr04-22-02-44"")","""E1C1D""",0.95
3,6,"""E1C1D-Apr04-22-03-57"")","""E1C1D""",0.8833333333333333
3,6,"""E1C1D-Apr04-22-05-05"")","""E1C1D""",1.05
3,6,"""E1C1D-Apr04-22-06-18"")","""E1C1D""",1.9333333333333333
3,7,"""E1C1D-Apr04-22-08-27"")","""E1C1D""",1.8666666666666667
3,7,"""E1C1D-Apr04-22-10-38"")","""E1C1D""",1.5666666666666667
3,24,"""E16B9-Apr04-22-59-15"")","""E16B9""",0.4666666666666667
3,30,"""E16B9-Apr04-22-59-54"")","""E16B9""",0.65
3,24,"""E16B9-Apr04-23-03-57"")","""E16B9""",0.38333333333333336
3,28,"""E16B9-Apr04-23-04-50"")","""E16B9""",0.4166666666666667
2,1,"""E16B9-Apr04-23-06-54"")","""E16B9""",0.8666666666666667
2,1,"""E16B9-Apr04-23-07-56"")","""E16B9""",1.9833333333333334
4,22,"""E1C1D-Apr04-23-32-40"")","""E1C1D""",6.216666666666667
3,20,"""E20A9-Apr04-23-40-35"")","""E20A9""",3.9166666666666665
3,23,"""E20A9-Apr04-23-44-44"")","""E20A9""",3.45
3,26,"""E1C1D-Apr04-23-41-58"")","""E1C1D""",6.533333333333333
3,13,"""E1C1D-Apr04-23-48-51"")","""E1C1D""",2.4833333333333334
3,31,"""E20A9-Apr04-23-49-53"")","""E20A9""",4.05
3,6,"""E20A9-Apr04-23-54-11"")","""E20A9""",1.4333333333333333
3,6,"""E20A9-Apr04-23-55-50"")","""E20A9""",1.2
4,27,"""E1C1D-Apr04-23-52-15"")","""E1C1D""",11.333333333333334
3,7,"""E20A9-Apr04-23-59-18"")","""E20A9""",6.15
3,7,"""E20A9-Apr05-00-05-39"")","""E20A9""",0.8333333333333334
3,7,"""E20A9-Apr05-00-06-43"")","""E20A9""",1.1833333333333333
3,22,"""E1C1D-Apr05-00-03-51"")","""E1C1D""",7.383333333333334
3,6,"""E20A9-Apr05-00-08-08"")","""E20A9""",3.65
3,30,"""E20A9-Apr05-00-12-34"")","""E20A9""",5.766666666666667
3,28,"""E20A9-Apr05-00-18-41"")","""E20A9""",4.95
3,3,"""E141F-Apr05-00-23-25"")","""E141F""",0.36666666666666664
3,3,"""E141F-Apr05-00-23-57"")","""E141F""",0.43333333333333335
3,7,"""E141F-Apr05-00-24-33"")","""E141F""",0.8333333333333334
3,7,"""E141F-Apr05-00-25-31"")","""E141F""",0.5333333333333333
3,7,"""E141F-Apr05-00-26-12"")","""E141F""",0.7
3,7,"""E141F-Apr05-00-27-04"")","""E141F""",0.8166666666666667
3,7,"""E141F-Apr05-00-28-01"")","""E141F""",0.9166666666666666
3,6,"""E141F-Apr05-00-29-05"")","""E141F""",1.2166666666666668
3,6,"""E141F-Apr05-00-30-27"")","""E141F""",1.1666666666666667
3,6,"""E141F-Apr05-00-31-45"")","""E141F""",1.1166666666666667
3,50,"""E20A9-Apr05-00-23-53"")","""E20A9""",13.533333333333333
3,22,"""E18C3-Apr05-00-38-49"")","""E18C3""",6.566666666666666
3,30,"""E18C3-Apr05-00-45-34"")","""E18C3""",3.8666666666666667
2,1,"""E18C3-Apr05-00-49-38"")","""E18C3""",1.1666666666666667
3,13,"""E18C3-Apr05-00-50-52"")","""E18C3""",1.0666666666666667
3,31,"""E18C3-Apr05-00-52-16"")","""E18C3""",5.533333333333333
4,23,"""E18C3-Apr05-00-58-04"")","""E18C3""",5.5
5,46,"""E1C1D-Apr05-00-38-46"")","""E1C1D""",25.95
3,25,"""E18C3-Apr05-01-03-46"")","""E18C3""",4.15
4,19,"""E1C1D-Apr05-01-05-00"")","""E1C1D""",3.8166666666666664
3,19,"""E18C3-Apr05-01-08-10"")","""E18C3""",2.45
2,1,"""E18C3-Apr05-01-10-44"")","""E18C3""",0.7333333333333333
3,22,"""E18C3-Apr05-01-11-52"")","""E18C3""",0.1
3,33,"""E1C1D-Apr05-01-09-17"")","""E1C1D""",8.85
8,32,"""E18C3-Apr05-01-12-12"")","""E18C3""",18.766666666666666
3,13,"""treacy-Feb14-08-43-24"")","""treacy""",2.5
3,24,"""E18C9-Apr05-08-02-10"")","""E18C9""",4.283333333333333
3,30,"""E18C9-Apr05-08-07-33"")","""E18C9""",7.5
3,22,"""E18C9-Feb14-14-44-49"")","""E18C9""",0.45
3,34,"""E1C1D-Apr05-12-01-23"")","""E1C1D""",0.75
4,26,"""E18C3-Apr05-12-25-55"")","""E18C3""",4.133333333333334
6,19,"""E232B-Feb14-18-40-07"")","""E232B""",2.65
7,26,"""E18C3-Apr05-12-30-27"")","""E18C3""",15.3
3,17,"""E232B-Feb14-18-43-19"")","""E232B""",1.9
3,24,"""E141F-Apr05-12-46-05"")","""E141F""",3.3333333333333335
3,24,"""E141F-Apr05-12-49-35"")","""E141F""",0.7333333333333333
3,30,"""E141F-Apr05-12-50-28"")","""E141F""",0.6166666666666667
3,22,"""E141F-Apr05-12-51-18"")","""E141F""",0.7666666666666667
3,28,"""E141F-Apr05-12-52-23"")","""E141F""",0.6
3,25,"""E141F-Apr05-12-53-10"")","""E141F""",1.1333333333333333
3,40,"""E141F-Apr05-12-54-31"")","""E141F""",4.4
2,1,"""E141F-Apr05-13-01-56"")","""E141F""",0.9833333333333333
2,1,"""E141F-Apr05-13-03-24"")","""E141F""",0.6666666666666666
2,1,"""E141F-Apr05-13-04-19"")","""E141F""",1.1333333333333333
2,1,"""E141F-Apr05-13-05-44"")","""E141F""",1.7666666666666666
2,1,"""E141F-Apr05-13-07-50"")","""E141F""",1.2
17,47,"""E232B-Feb14-18-45-31"")","""E232B""",22.183333333333334
3,13,"""E232B-Feb14-19-07-58"")","""E232B""",0.15
3,23,"""E232B-Feb14-19-08-19"")","""E232B""",0.31666666666666665
2,1,"""E141F-Apr05-13-11-34"")","""E141F""",3.4333333333333336
4,34,"""E232B-Feb14-19-09-14"")","""E232B""",5.416666666666667
3,30,"""E232B-Feb14-19-15-24"")","""E232B""",2.4
28,81,"""E232B-Feb14-19-18-03"")","""E232B""",36.25
3,37,"""E23D9-Feb14-20-18-43"")","""E23D9""",5.25
4,16,"""E1461-Apr05-13-35-21"")","""E1461""",62.95
3,62,"""E1461-Apr05-14-38-38"")","""E1461""",5.15
3,33,"""E1461-Apr05-14-44-05"")","""E1461""",3.05
4,44,"""E1461-Apr05-14-48-13"")","""E1461""",14.633333333333333
5,43,"""E2EA7-Feb14-20-54-32"")","""E2EA7""",13.05
3,35,"""E2EA7-Feb14-21-07-56"")","""E2EA7""",8.1
12,66,"""E1515-Feb14-21-02-09"")","""E1515""",23.75
3,23,"""E1515-Feb14-21-26-14"")","""E1515""",5.35
4,47,"""E2EA7-Feb14-21-16-23"")","""E2EA7""",24.733333333333334
4,44,"""E2EA7-Feb14-21-41-27"")","""E2EA7""",8.466666666666667
8,63,"""E18C3-Apr05-15-03-35"")","""E18C3""",54.55
3,45,"""E18C3-Apr05-15-58-36"")","""E18C3""",3.5666666666666664
4,45,"""E2EA7-Feb14-21-50-07"")","""E2EA7""",11.183333333333334
3,22,"""E18C9-Feb14-21-54-49"")","""E18C9""",8.016666666666667
3,22,"""E18C9-Feb14-22-03-04"")","""E18C9""",6.133333333333334
3,25,"""E18C9-Feb14-22-16-35"")","""E18C9""",5.05
7,65,"""E2EA7-Feb14-22-01-34"")","""E2EA7""",65.16666666666667
3,33,"""E2A27-Feb14-23-46-30"")","""E2A27""",0.38333333333333336
4,41,"""E2A27-Feb14-23-47-44"")","""E2A27""",18.433333333333334
3,44,"""E2EA7-Feb14-23-07-10"")","""E2EA7""",68.15
3,20,"""E2EA7-Feb15-00-16-34"")","""E2EA7""",19.7
3,32,"""E2A27-Feb15-00-06-38"")","""E2A27""",41.95
3,44,"""E19D7-Feb15-07-13-48"")","""E19D7""",5.733333333333333
3,58,"""E19D7-Feb15-07-19-50"")","""E19D7""",0.65
6,55,"""E19D7-Feb15-07-21-13"")","""E19D7""",22.283333333333335
3,58,"""E19D7-Feb15-07-43-39"")","""E19D7""",0.6166666666666667
3,75,"""E19D7-Feb15-07-45-09"")","""E19D7""",14.05
4,53,"""E19D7-Feb15-07-59-27"")","""E19D7""",17.933333333333334
3,42,"""E141F-Feb15-11-54-43"")","""E141F""",0.85
6,23,"""E19D7-Feb15-12-15-41"")","""E19D7""",9.766666666666667
5,59,"""E19D7-Feb15-12-46-35"")","""E19D7""",8.566666666666666
3,25,"""E243F-Feb15-14-51-42"")","""E243F""",0.23333333333333334
3,41,"""E243F-Feb15-14-52-26"")","""E243F""",0.7333333333333333
3,24,"""E17E5-Apr06-12-24-20"")","""E17E5""",5.45
4,27,"""E17E5-Apr06-12-30-37"")","""E17E5""",5.616666666666667
4,15,"""E17E5-Apr06-12-36-26"")","""E17E5""",2.2333333333333334
4,33,"""E17E5-Apr06-12-39-05"")","""E17E5""",9.133333333333333
5,44,"""E17E5-Apr06-12-48-38"")","""E17E5""",12.983333333333333
3,29,"""E1ADF-Feb15-19-21-11"")","""E1ADF""",5.366666666666666
4,57,"""E1ADF-Feb15-19-27-26"")","""E1ADF""",14.166666666666666
3,47,"""E1ADF-Feb15-19-42-39"")","""E1ADF""",1.3333333333333333
3,23,"""E2691-Feb15-21-06-39"")","""E2691""",6.183333333333334
3,23,"""E2691-Feb15-21-13-08"")","""E2691""",1.0
3,23,"""E2691-Feb15-21-14-21"")","""E2691""",0.2833333333333333
3,23,"""E2691-Feb15-21-15-04"")","""E2691""",0.31666666666666665
3,12,"""E2025-Feb15-21-15-59"")","""E2025""",2.283333333333333
3,22,"""E2691-Feb15-21-18-33"")","""E2691""",0.48333333333333334
3,25,"""E2025-Feb15-21-19-12"")","""E2025""",4.2
3,23,"""E2025-Feb15-21-23-34"")","""E2025""",3.6666666666666665
7,52,"""E267F-Feb15-21-22-10"")","""E267F""",9.883333333333333
3,21,"""E2025-Feb15-21-27-25"")","""E2025""",4.866666666666667
3,18,"""E2025-Feb15-21-32-29"")","""E2025""",3.3
3,33,"""E267F-Feb15-21-32-53"")","""E267F""",3.25
3,19,"""E2691-Feb15-21-36-09"")","""E2691""",0.5666666666666667
3,19,"""E2691-Feb15-21-37-05"")","""E2691""",0.3333333333333333
3,19,"""E2691-Feb15-21-37-49"")","""E2691""",0.36666666666666664
3,3,"""E2025-Feb15-21-38-45"")","""E2025""",0.15
3,3,"""E2025-Feb15-21-39-02"")","""E2025""",0.1
3,30,"""E2691-Feb15-21-39-25"")","""E2691""",0.48333333333333334
3,30,"""E2691-Feb15-21-40-14"")","""E2691""",0.48333333333333334
3,52,"""E2691-Feb15-21-41-09"")","""E2691""",0.55
3,52,"""E2691-Feb15-21-42-09"")","""E2691""",0.45
3,46,"""E2691-Feb15-21-43-13"")","""E2691""",0.4166666666666667
8,54,"""E267F-Feb15-21-36-26"")","""E267F""",8.083333333333334
3,46,"""E2691-Feb15-21-44-07"")","""E2691""",0.85
3,22,"""E2691-Feb15-21-45-22"")","""E2691""",1.0
3,38,"""E2691-Feb15-21-46-49"")","""E2691""",1.25
3,3,"""E2691-Feb15-21-48-21"")","""E2691""",0.3
3,41,"""E267F-Feb15-21-44-44"")","""E267F""",4.6
3,16,"""E2025-Feb15-21-49-10"")","""E2025""",3.05
3,14,"""E2025-Feb15-21-52-25"")","""E2025""",2.3333333333333335
3,45,"""E267F-Feb15-21-49-31"")","""E267F""",6.966666666666667
3,19,"""E2025-Feb15-21-54-57"")","""E2025""",3.0166666666666666
3,25,"""E2025-Feb15-21-58-31"")","""E2025""",6.566666666666666
3,38,"""E2025-Feb15-22-08-48"")","""E2025""",15.15
3,39,"""E2025-Feb15-22-25-02"")","""E2025""",13.9
5,63,"""E2025-Feb15-22-39-23"")","""E2025""",93.26666666666667
4,51,"""E2025-Feb16-00-18-45"")","""E2025""",15.7
3,39,"""E2025-Feb16-00-35-19"")","""E2025""",13.1
3,39,"""E2025-Feb16-00-48-35"")","""E2025""",6.483333333333333
4,24,"""E2613-Apr06-21-33-35"")","""E2613""",2.8666666666666667
3,22,"""E2613-Apr06-21-36-41"")","""E2613""",2.0833333333333335
3,13,"""E2613-Apr06-21-38-59"")","""E2613""",1.1833333333333333
3,42,"""E2613-Apr06-21-42-21"")","""E2613""",13.316666666666666
4,19,"""E2613-Apr06-21-56-01"")","""E2613""",3.8166666666666664
6,41,"""E2613-Apr06-22-00-07"")","""E2613""",14.283333333333333
3,22,"""E2613-Apr06-22-15-02"")","""E2613""",2.5166666666666666
3,25,"""E2613-Apr06-22-37-13"")","""E2613""",2.9166666666666665
4,18,"""E2613-Apr06-22-40-23"")","""E2613""",1.9666666666666668
3,39,"""E2613-Apr06-22-43-24"")","""E2613""",45.81666666666667
3,42,"""E2613-Apr06-23-29-30"")","""E2613""",6.566666666666666
3,3,"""E268B-Feb16-15-47-07"")","""E268B""",6.05
3,40,"""E243F-Feb16-16-00-52"")","""E243F""",1.5166666666666666
3,41,"""E243F-Feb16-16-02-36"")","""E243F""",0.43333333333333335
3,58,"""E243F-Feb16-16-03-26"")","""E243F""",1.5333333333333332
4,55,"""E243F-Feb16-16-05-16"")","""E243F""",10.55
3,77,"""E243F-Feb16-16-16-02"")","""E243F""",1.8
3,75,"""E243F-Feb16-16-18-06"")","""E243F""",0.18333333333333332
3,50,"""E243F-Feb16-16-18-36"")","""E243F""",8.3
3,65,"""E243F-Feb16-16-27-09"")","""E243F""",0.2
6,72,"""E243F-Feb16-16-27-37"")","""E243F""",8.0
3,51,"""E243F-Feb16-16-36-06"")","""E243F""",0.18333333333333332
5,59,"""E243F-Feb16-16-36-32"")","""E243F""",1.0833333333333333
5,59,"""E243F-Feb16-16-37-51"")","""E243F""",1.05
5,60,"""E243F-Feb16-16-39-09"")","""E243F""",1.5833333333333335
8,62,"""E243F-Feb16-16-41-03"")","""E243F""",2.35
5,23,"""E144F-Feb16-16-36-56"")","""E144F""",7.15
3,17,"""E144F-Feb16-16-44-20"")","""E144F""",1.1166666666666667
3,42,"""E243F-Feb16-16-43-37"")","""E243F""",2.066666666666667
3,25,"""E144F-Feb16-16-45-39"")","""E144F""",2.0833333333333335
3,29,"""E144F-Feb16-16-48-07"")","""E144F""",2.0833333333333335
5,28,"""E243F-Feb16-16-45-58"")","""E243F""",5.633333333333333
3,33,"""E144F-Feb16-16-50-38"")","""E144F""",5.4
3,13,"""E144F-Feb16-16-56-43"")","""E144F""",1.3333333333333333
6,51,"""E243F-Feb16-16-51-47"")","""E243F""",6.95
3,40,"""E243F-Feb16-16-58-58"")","""E243F""",0.18333333333333332
4,38,"""E243F-Feb16-16-59-27"")","""E243F""",1.65
3,39,"""E243F-Feb16-17-01-21"")","""E243F""",0.2
4,64,"""E144F-Feb16-16-58-15"")","""E144F""",8.233333333333333
3,29,"""E144F-Feb16-17-06-45"")","""E144F""",2.1333333333333333
4,9,"""E268B-Feb16-17-04-47"")","""E268B""",4.6
5,36,"""E144F-Feb16-17-09-08"")","""E144F""",3.8666666666666667
10,91,"""E243F-Feb16-17-01-48"")","""E243F""",26.75
3,51,"""E243F-Feb16-17-28-48"")","""E243F""",0.18333333333333332
8,132,"""E144F-Feb16-17-13-13"")","""E144F""",22.116666666666667
4,46,"""E243F-Feb16-17-29-14"")","""E243F""",8.683333333333334
3,51,"""E243F-Feb16-17-38-07"")","""E243F""",0.18333333333333332
